,countyCode,total_coverage,total_claims,mean_total_coverage,mean_total_claims
1516,30095,2616100.0,82374.29000000001,96892.5925925926,3050.89962962963
1517,30097,1215000.0,325997.98000000004,135000.0,36221.99777777778
1518,30099,413400.0,30662.44,82680.0,6132.487999999999
1519,30101,45000.0,415.66,45000.0,415.66
1520,30105,18604300.0,1502504.7,73826.58730158731,5962.320238095238
1521,30107,873900.0,20726.62,48550.0,1151.4788888888888
1522,30109,175000.0,77084.26,58333.333333333336,25694.75333333333
1523,30111,32745900.0,1464354.06,135313.63636363635,6051.049834710744
1524,31001,2690100.0,312294.77,103465.38461538461,12011.337307692309
1525,31003,1182300.0,406248.58,78820.0,27083.238666666668
1526,31011,1068400.0,147029.78,82184.61538461539,11309.983076923078
1527,31013,220100.0,0.0,110050.0,0.0
1528,31015,780200.0,293703.06,48762.5,18356.44125
1529,31019,20034000.0,8843319.51,286200.0,126333.13585714286
1530,31021,6467800.0,971893.1699999999,119774.07407407407,17998.021666666664
1531,31023,678700.0,288576.82,61700.0,26234.256363636363
1532,31025,60631900.0,7872388.45,149708.3950617284,19437.996172839506
1533,31027,426400.0,23727.08,106600.0,5931.77
1534,31033,2454000.0,76421.65,90888.88888888889,2830.431481481481
1535,31035,70000.0,1561.21,70000.0,1561.21
1536,31037,13460800.0,1595402.16,80123.80952380953,9496.441428571428
1537,31039,4077100.0,479478.0,94816.27906976744,11150.651162790698
1538,31041,1346200.0,83436.29,112183.33333333333,6953.024166666666
1539,31043,26398700.0,910892.9299999999,261373.26732673266,9018.741881188118
1540,31047,11455000.0,509398.05,127277.77777777778,5659.9783333333335
1541,31049,208200.0,15883.13,69400.0,5294.376666666666
1542,31051,157000.0,32703.33,52333.333333333336,10901.11
1543,31053,69578600.0,11911047.65,85163.52509179927,14579.005691554468
1544,31055,96490800.0,14167669.04,92512.75167785234,13583.575302013422
1545,31057,35000.0,3018.51,35000.0,3018.51
1546,31059,90000.0,25000.0,45000.0,12500.0
1547,31061,40000.0,1858.0,20000.0,929.0
1548,31065,114000.0,0.0,57000.0,0.0
1549,31067,7440700.0,1793161.6,40220.0,9692.765405405406
1550,31069,360000.0,4926.39,180000.0,2463.195
1551,31079,12510300.0,828236.35,91987.5,6089.973161764706
1552,31081,623200.0,76649.90000000001,41546.666666666664,5109.993333333334
1553,31083,86500.0,246.55,86500.0,246.55
1554,31089,360700.0,4898.98,60116.666666666664,816.4966666666666
1555,31093,1577000.0,189978.05,92764.70588235294,11175.179411764706
1556,31095,172700.0,14185.93,17270.0,1418.593
1557,31097,197500.0,1972.3899999999999,65833.33333333333,657.4633333333333
1558,31099,559100.0,23167.75,111820.0,4633.55
1559,31101,1572800.0,38552.479999999996,262133.33333333334,6425.413333333333
1560,31107,3266900.0,736632.06,125650.0,28332.00230769231
1561,31109,41383100.0,2979565.46,133064.6302250804,9580.596334405145
1562,31111,6496100.0,255379.99,83283.33333333333,3274.102435897436
1563,31113,30000.0,0.0,30000.0,0.0
1564,31119,9320000.0,3401475.11,133142.85714285713,48592.50157142857
1565,31121,529400.0,18991.73,35293.333333333336,1266.1153333333334
1566,31125,664300.0,28953.45,166075.0,7238.3625
1567,31127,3340500.0,517662.32,65500.0,10150.24156862745
1568,31129,225900.0,11870.029999999999,45180.0,2374.006
1569,31131,2683100.0,544251.79,86551.6129032258,17556.509354838712
1570,31137,1287000.0,103743.26,128700.0,10374.326
1571,31139,1152400.0,197115.48,96033.33333333333,16426.29
1572,31141,7299700.0,1763612.98,84880.23255813954,20507.127674418603
1573,31143,310700.0,48684.270000000004,44385.71428571428,6954.895714285715
1574,31145,1092400.0,39651.56,91033.33333333333,3304.2966666666666
1575,31147,7373400.0,2007496.61,99640.54054054055,27128.33256756757
1576,31151,9164300.0,1084710.34,47238.65979381443,5591.290412371134
1577,31153,90395500.0,21313670.95,104382.79445727482,24611.62927251732
1578,31155,24672000.0,4152846.28,92404.49438202247,15553.73138576779
1579,31157,5243400.0,177715.27000000002,102811.76470588235,3484.6131372549025
1580,31159,2062100.0,165696.1,76374.07407407407,6136.892592592593
1581,31161,735000.0,19047.769999999997,245000.0,6349.256666666665
1582,31167,241300.0,153405.04,60325.0,38351.26
1583,31169,1644400.0,325837.27,65776.0,13033.490800000001
1584,31173,1116500.0,552054.91,85884.61538461539,42465.76230769231
1585,31175,643200.0,111097.05,71466.66666666667,12344.116666666667
1586,31177,11553600.0,3004547.18,74061.53846153847,19259.917820512823
1587,31179,1274000.0,5443.54,254800.0,1088.708
1588,31181,485000.0,13326.11,161666.66666666666,4442.036666666667
1589,31183,262000.0,7763.06,131000.0,3881.53
1590,31185,1185100.0,3434.48,148137.5,429.31
1591,32001,1444000.0,24670.43,206285.7142857143,3524.347142857143
1592,32003,110464400.0,8584229.57,175898.72611464967,13669.15536624204
1593,32005,44038100.0,3734979.77,205785.51401869158,17453.1764953271
1594,32007,3280900.0,141899.6,105835.48387096774,4577.406451612904
1595,32011,55000.0,587.73,55000.0,587.73
1596,32013,1863000.0,90053.85,103500.0,5002.991666666667
1597,32015,135000.0,1058.48,45000.0,352.82666666666665
1598,32017,183400.0,0.0,61133.333333333336,0.0
1599,32019,2972500.0,472591.01,148625.0,23629.5505
1600,32021,30000.0,2662.8,30000.0,2662.8
1601,32023,23745500.0,1013444.11,208293.8596491228,8889.860614035088
1602,32027,40000.0,18852.65,10000.0,4713.1625
1603,32029,1187100.0,36033.99,118710.0,3603.399
1604,32031,185584100.0,30713125.05,245806.7549668874,40679.63582781457
1605,32033,399800.0,389.63,57114.28571428572,55.66142857142857
1606,32510,11940500.0,547039.47,132672.22222222222,6078.216333333333
1607,33001,12181600.0,927045.85,110741.81818181818,8427.689545454545
1608,33003,25911200.0,2127914.43,97778.11320754717,8029.8657735849065
1609,33005,41977500.0,6609569.88,168584.3373493976,26544.45734939759
1610,33007,6466500.0,515019.5,71060.43956043955,5659.554945054945
1611,33009,45132300.0,4479010.8,131198.5465116279,13020.380232558138
1612,33011,99464400.0,9395002.11,163324.1379310345,15426.932857142856
1613,33013,48253800.0,6043157.51,159780.79470198674,20010.455331125828
1614,33015,286237100.0,18612443.47,154890.20562770564,10071.668544372294
1615,33017,22145500.0,2154658.32,164040.74074074073,15960.431999999999
1616,33019,6723400.0,955603.04,137212.24489795917,19502.102857142858
1617,34001,4532247900.0,470470409.47,217301.04521263845,22556.954953732562
1618,34003,3640013600.0,432077885.55,241973.91477763743,28720.944266817336
1619,34005,339449400.0,28012430.53,161182.05128205128,13301.249064577398
1620,34007,160036700.0,8084722.06,124252.09627329193,6272.088487199379
1621,34009,6307433200.0,404803475.2,224017.37462707772,14377.165620116493
1622,34011,100242400.0,12572837.16,131207.32984293194,16456.593141361256
1623,34013,1481208300.0,165484331.37,243020.22969647252,27150.833694831832
1624,34015,101758700.0,4697921.55,143930.26874115982,6644.867821782178
1625,34017,6067171100.0,190848865.26,1089258.7253141832,34263.7101005386
1626,34019,343030400.0,41607060.89,208149.5145631068,25247.00296723301
1627,34021,391066900.0,51126453.91,157624.70777912132,20607.19625554212
1628,34023,1149665900.0,170160430.4,217616.10827181526,32209.053643763014
1629,34025,4784010800.0,891486243.61,241008.10075566752,44911.145773803524
1630,34027,1481579900.0,196773395.3,157917.27776593476,20973.501950543596
1631,34029,11930071200.0,2420418536.04,226997.32095288835,46054.085852043536
1632,34031,2305588200.0,317359949.1,159357.76886922863,21935.30198368814
1633,34033,105940000.0,9666053.48,127638.55421686747,11645.847566265062
1634,34035,1296115600.0,243504040.63,197729.3058733791,37147.83228527841
1635,34037,32536700.0,1953616.83,163501.00502512563,9817.17
1636,34039,1578060700.0,164427350.15,205556.94932916504,21412.599316317228
1637,34041,194927700.0,31381259.11,156820.35398230088,25246.38705551086
1638,35001,20942900.0,1391603.58,124660.11904761905,8283.354642857143
1639,35003,359600.0,168085.22,71920.0,33617.044
1640,35005,5096000.0,260709.44,113244.44444444444,5793.543111111111
1641,35006,1630200.0,330729.3,67925.0,13780.387499999999
1642,35007,772900.0,13049.9,96612.5,1631.2375
1643,35009,10466700.0,509349.52,201282.6923076923,9795.183076923076
1644,35013,34135600.0,4726193.53,168988.1188118812,23396.997673267328
1645,35015,3624300.0,332646.52,71064.70588235294,6522.480784313726
1646,35017,2066000.0,114115.16,158923.07692307694,8778.08923076923
1647,35023,120100.0,27827.79,40033.333333333336,9275.93
1648,35025,11695700.0,912638.98,57331.86274509804,4473.720490196079
1649,35027,21065900.0,2223361.52,210659.0,22233.6152
1650,35028,2873000.0,30867.76,287300.0,3086.776
1651,35029,519800.0,151028.26,129950.0,37757.065
1652,35031,2447600.0,30828.260000000002,122380.0,1541.413
1653,35035,18907900.0,1562260.05,150062.6984126984,12398.889285714286
1654,35037,432600.0,12313.26,43260.0,1231.326
1655,35039,4285600.0,294300.79,142853.33333333334,9810.026333333333
1656,35041,2524700.0,356744.77999999997,74255.88235294117,10492.493529411764
1657,35043,6101500.0,303592.16,129819.14893617021,6459.407659574467
1658,35045,9176000.0,506764.27,195234.04255319148,10782.218510638299
1659,35047,3227900.0,98658.01,146722.72727272726,4484.455
1660,35049,10427800.0,895365.35,212812.24489795917,18272.76224489796
1661,35051,1663000.0,165701.47,103937.5,10356.341875
1662,35053,3414600.0,109029.4,179715.7894736842,5738.38947368421
1663,35055,2793400.0,51076.03,121452.17391304347,2220.696956521739
1664,35057,350000.0,4797.45,350000.0,4797.45
1665,35061,17145800.0,1132353.15,137166.4,9058.8252
1666,36001,55745600.0,4396571.23,155713.96648044692,12280.925223463688
1667,36003,7144700.0,720448.92,35903.01507537688,3620.3463316582915
1668,36005,445202600.0,28440129.41,226335.84138281646,14458.632135231317
1669,36007,464276200.0,136651274.58,149045.3290529695,43868.78798715891
1670,36009,33571000.0,5090047.37,67547.28370221327,10241.544004024145
1671,36011,20055000.0,1542207.09,74553.9033457249,5733.11185873606
1672,36013,82641400.0,10004237.65,44335.51502145923,5367.080284334764
1673,36015,21704900.0,2250762.28,71870.5298013245,7452.8552317880785
1674,36017,63447300.0,11203037.82,100232.70142180094,17698.321990521326
1675,36019,27190000.0,4891991.83,91241.61073825504,16416.079966442954
1676,36021,28338200.0,3012211.9,121623.17596566524,12927.948068669528
1677,36023,25921700.0,3441779.2,72406.98324022346,9613.90837988827
1678,36025,133997400.0,39213415.32,104278.13229571984,30516.27651361868
1679,36027,155749400.0,13447855.51,207389.34753661783,17906.598548601865
1680,36029,148286000.0,13934963.07,54257.59238931577,5098.779023051592
1681,36031,34294800.0,6477195.93,92438.8140161725,17458.749137466308
1682,36033,2547300.0,175505.81999999998,62129.26829268293,4280.629756097561
1683,36035,10852500.0,841352.98,91197.47899159664,7070.193109243697
1684,36037,9958100.0,1474596.65,70127.4647887324,10384.483450704225
1685,36039,92567400.0,18337651.04,160707.29166666666,31836.19972222222
1686,36041,4160800.0,533218.69,134219.35483870967,17200.602903225805
1687,36043,40479600.0,7295273.37,94800.0,17084.949344262295
1688,36045,29279200.0,2423783.64,116650.19920318725,9656.508525896415
1689,36047,2328206600.0,324549856.28,377894.2704106476,52678.11333874371
1690,36049,3753800.0,407133.94,101454.05405405405,11003.62
1691,36051,8161200.0,540294.18,75566.66666666667,5002.72388888889
1692,36053,22996700.0,4231129.74,78220.06802721089,14391.597755102042
1693,36055,121592200.0,4572364.78,146850.48309178744,5522.179685990339
1694,36057,41911700.0,8876523.78,145526.73611111112,30821.263124999998
1695,36059,12438679600.0,2232914995.52,247575.3274153099,44443.19484733888
1696,36061,1131703800.0,124063014.01,577989.6833503575,63362.111343207354
1697,36063,17877400.0,1058210.99,95601.06951871658,5658.882299465241
1698,36065,115587800.0,16870287.29,104889.110707804,15281.05732789855
1699,36067,85279800.0,7813808.4,87287.41044012283,7997.756806550666
1700,36069,32500000.0,2045114.18,141921.39737991267,8930.629606986899
1701,36071,310901600.0,25818696.16,152477.488965179,12662.430681706719
1702,36073,3159100.0,91739.65,87752.77777777778,2548.323611111111
1703,36075,22902500.0,2360276.38,102243.30357142857,10536.948124999999
1704,36077,56655100.0,8952189.35,119525.52742616033,18886.475421940926
1705,36079,47544100.0,4039590.6999999997,141500.29761904763,12022.591369047619
1706,36081,3302017900.0,680209198.38,231558.0575035063,47700.50479523142
1707,36083,60198300.0,5685378.67,134371.20535714287,12690.577388392858
1708,36085,1813059100.0,282639986.58,88183.80836575876,13747.081059338521
1709,36087,409078000.0,44987219.7,112106.87859687586,12328.643381748425
1710,36089,5890900.0,579528.97,66942.04545454546,6585.556477272727
1711,36091,70585100.0,8011079.35,121072.21269296741,13741.130960548884
1712,36093,44456200.0,8627452.22,114873.90180878554,22293.158191214472
1713,36095,72317400.0,31011090.62,107455.27488855869,46078.88650817236
1714,36097,4000700.0,409911.2,133356.66666666666,13663.706666666667
1715,36099,12914800.0,975748.65,115310.71428571429,8712.041517857144
1716,36101,21911500.0,1753921.98,59380.75880758808,4753.176097560976
1717,36103,7125473100.0,1061268440.79,214467.6468817722,31942.825691969658
1718,36105,121712500.0,16053740.16,127983.70136698212,16880.904479495268
1719,36107,172056700.0,60301704.6,110576.2853470437,38754.3088688946
1720,36109,21391300.0,1927987.66,73257.87671232877,6602.697465753425
1721,36111,215249800.0,28804917.41,167901.5600624025,22468.734329173167
1722,36113,16857100.0,2127670.53,138172.95081967214,17439.922377049177
1723,36115,12478800.0,1397527.6400000001,92435.55555555556,10352.056592592593
1724,36117,36291800.0,2835887.85,145167.2,11343.5514
1725,36119,2289600900.0,278247332.27,181483.9013950539,22055.11511334813
1726,36121,7774800.0,960373.48,68803.53982300885,8498.8803539823
1727,36123,13178600.0,1050343.5,90264.38356164383,7194.1335616438355
1728,37001,16780400.0,1734336.74,147196.49122807017,15213.480175438597
1729,37003,1910200.0,59226.18,272885.71428571426,8460.882857142857
1730,37005,1192000.0,144936.89,132444.44444444444,16104.09888888889
1731,37007,356700.0,21524.6,118900.0,7174.866666666666
1732,37009,11034800.0,795203.41,112600.0,8114.320510204082
1733,37011,20572000.0,2421275.48,134457.51633986927,15825.329934640522
1734,37013,1109117600.0,124145359.08,118558.80277926242,13270.481996793158
1735,37015,57885800.0,12850110.17,137823.33333333334,30595.500404761904
1736,37017,29266100.0,8717094.43,162589.44444444444,48428.302388888886
1737,37019,1894054000.0,88006537.54,192720.18722018722,8952.852242115972
1738,37021,154737900.0,23403461.54,208541.64420485176,31541.0532884097
1739,37023,12304600.0,2308443.76,201714.75409836066,37843.34032786885
1740,37025,52662100.0,5492732.0,217611.98347107437,22697.239669421488
1741,37027,11365600.0,1288242.72,149547.36842105264,16950.562105263158
1742,37029,54250100.0,3427906.74,189024.7386759582,11943.925923344948
1743,37031,1800795400.0,122869785.88,200712.81765492645,13694.80448952296
1744,37033,185000.0,0.0,185000.0,0.0
1745,37035,42051000.0,4497609.0200000005,201200.95693779906,21519.66038277512
1746,37037,5326500.0,756514.76,213060.0,30260.5904
1747,37039,7639100.0,542050.18,152782.0,10841.003600000002
1748,37041,53788800.0,5932404.14,190740.4255319149,21036.894113475177
1749,37043,7114500.0,137737.02,237150.0,4591.2339999999995
1750,37045,7856900.0,524510.0,160344.89795918367,10704.285714285714
1751,37047,90109000.0,21869246.61,141458.39874411302,34331.62733124019
1752,37049,1320583600.0,238495062.52,215008.72679908824,38830.1957863888
1753,37051,182648000.0,24648482.47,224383.29238329237,30280.690995085995
1754,37053,512764800.0,21221060.36,259233.973710819,10728.544165824065
1755,37055,4007983200.0,215587911.48,214514.1939627489,11538.637951188182
1756,37057,19180500.0,1381859.05,195719.38775510204,14100.602551020409
1757,37059,2610700.0,166563.34999999998,200823.07692307694,12812.565384615384
1758,37061,107872600.0,52712633.77,196847.8102189781,96190.93753649636
1759,37063,61683600.0,4861154.74,165816.12903225806,13067.620268817205
1760,37065,108258900.0,28108619.42,133652.96296296295,34701.99928395062
1761,37067,71815600.0,4689858.85,163589.0660592255,10683.049772209566
1762,37069,1257400.0,218710.86,54669.565217391304,9509.167826086956
1763,37071,14329500.0,931546.49,155755.4347826087,10125.505326086957
1764,37073,4980900.0,334327.02999999997,191573.07692307694,12858.731923076923
1765,37075,1344000.0,18602.61,149333.33333333334,2066.956666666667
1766,37077,2557600.0,220340.53999999998,142088.88888888888,12241.14111111111
1767,37079,13900600.0,2527062.67,169519.51219512196,30817.837439024388
1768,37081,90623200.0,8802322.94,137307.87878787878,13336.852939393939
1769,37083,6347600.0,761451.35,117548.14814814815,14100.950925925925
1770,37085,22426900.0,2698152.97,190058.4745762712,22865.703135593223
1771,37087,68472000.0,22089983.3,139454.1751527495,44989.78268839104
1772,37089,37263900.0,2955606.51,149654.2168674699,11869.9056626506
1773,37091,20792900.0,3074742.78,130772.95597484277,19338.004905660375
1774,37093,7716700.0,633625.31,192917.5,15840.63275
1775,37095,302317500.0,53706513.87,158947.16088328077,28236.863233438486
1776,37097,13284600.0,1130751.57,217780.32786885247,18536.910983606558
1777,37099,13762600.0,776435.1,211732.3076923077,11945.155384615384
1778,37101,60714400.0,11765950.06,186240.49079754602,36091.871349693254
1779,37103,44420400.0,17126677.9,216684.8780487805,83544.77024390243
1780,37105,11185200.0,948559.53,186420.0,15809.3255
1781,37107,130697300.0,44291170.08,156899.51980792318,53170.672364945975
1782,37109,3359000.0,316378.64,223933.33333333334,21091.909333333333
1783,37111,8041700.0,748314.99,131831.1475409836,12267.458852459016
1784,37113,16325500.0,1835158.26,223636.98630136985,25139.15424657534
1785,37115,12201500.0,890227.3400000001,179433.82352941178,13091.578529411767
1786,37117,4882800.0,584757.11,116257.14285714286,13922.788333333334
1787,37119,415372700.0,52411476.65,151374.89067055393,19100.39236516035
1788,37121,4116900.0,889793.79,117625.71428571429,25422.679714285714
1789,37123,1226000.0,60219.11,245200.0,12043.822
1790,37125,27795400.0,1646062.19,217151.5625,12859.860859375
1791,37127,124953400.0,33912239.92,169773.64130434784,46076.41293478261
1792,37129,2678163500.0,171711120.45,248024.0322281904,15902.122656973512
1793,37131,3367800.0,282595.51,99052.94117647059,8311.632647058825
1794,37133,892196500.0,70595257.43,201489.72448057815,15942.92173215899
1795,37135,114980100.0,14726780.59,298649.6103896104,38251.378155844155
1796,37137,859240600.0,94507306.89,198027.33348697858,21780.895803180458
1797,37139,83403800.0,6569735.05,155894.95327102803,12279.878598130841
1798,37141,977571900.0,117247667.07,166027.83627717392,19912.986934442935
1799,37143,24967500.0,970896.6900000001,158022.15189873418,6144.915759493671
1800,37145,1570200.0,33916.5,224314.2857142857,4845.214285714285
1801,37147,168639500.0,35684405.52,141713.8655462185,29986.895394957985
1802,37149,10831200.0,1502936.71,225650.0,31311.181458333333
1803,37151,8538700.0,341863.58,137720.96774193548,5513.92870967742
1804,37153,4731700.0,321904.62,189268.0,12876.184799999999
1805,37155,237648700.0,53775222.79,169627.90863668808,38383.456666666665
1806,37157,10265000.0,768744.48,93318.18181818182,6988.586181818182
1807,37159,14978200.0,1165786.23,208030.55555555556,16191.475416666666
1808,37161,14576600.0,1570867.81,182207.5,19635.847625000002
1809,37163,23408000.0,6078659.01,161434.4827586207,41921.78627586207
1810,37165,3055800.0,446235.39,169766.66666666666,24790.855
1811,37167,11007500.0,2672800.67,174722.22222222222,42425.40746031746
1812,37169,2475100.0,246662.21,145594.11764705883,14509.541764705882
1813,37171,4865300.0,1067139.6500000001,76020.3125,16674.057031250002
1814,37173,11352000.0,984084.31,227040.0,19681.6862
1815,37175,14021000.0,1672617.7,134817.3076923077,16082.8625
1816,37177,71081800.0,9075818.57,119064.99162479062,15202.376164154104
1817,37179,13504700.0,973075.4,182495.94594594595,13149.667567567569
1818,37181,2611500.0,190831.69,200884.61538461538,14679.360769230769
1819,37183,301167700.0,30899295.83,183750.88468578403,18852.52948749237
1820,37185,735200.0,0.0,183800.0,0.0
1821,37187,29167900.0,2750997.79,186973.71794871794,17634.60121794872
1822,37189,49600100.0,3118412.59,181022.2627737226,11381.067846715328
1823,37191,174153900.0,46850823.05,146102.26510067115,39304.3817533557
1824,37193,5669700.0,853352.55,236237.5,35556.356250000004
1825,37195,73105600.0,12754576.44,147987.04453441297,25818.980647773278
1826,37197,531600.0,6153.299999999999,88600.0,1025.55
1827,37199,10882100.0,1195501.22,149069.86301369863,16376.72904109589
1828,38001,50000.0,12872.3,50000.0,12872.3
1829,38003,28036100.0,2700498.52,71887.43589743589,6924.355179487179
1830,38005,47644800.0,11171471.64,113170.54631828978,26535.562090261283
1831,38007,1668000.0,99600.90000000001,128307.69230769231,7661.607692307693
1832,38009,238500.0,1800.4,79500.0,600.1333333333333
1833,38011,421000.0,14486.970000000001,38272.72727272727,1316.9972727272727
1834,38013,43500.0,4585.15,14500.0,1528.3833333333332
1835,38015,167988300.0,15225589.02,241016.21233859396,21844.460573888093
1836,38017,492253300.0,24769405.71,147160.92675635277,7404.9045470852025
1837,38019,770100.0,255840.93,59238.46153846154,19680.07153846154
1838,38021,226000.0,20330.97,37666.666666666664,3388.4950000000003
1839,38027,811100.0,206481.61000000002,35265.217391304344,8977.461304347828
1840,38029,5450400.0,1048879.54,66468.29268292683,12791.213902439025
1841,38031,735600.0,98119.29,66872.72727272728,8919.935454545453
1842,38033,228600.0,347.0,57150.0,86.75
1843,38035,335713100.0,75626008.73,106949.06021025805,24092.388891366678
1844,38037,292700.0,51290.73,20907.14285714286,3663.6235714285717
1845,38039,678000.0,23044.11,135600.0,4608.822
1846,38041,1818600.0,239453.98,20206.666666666668,2660.599777777778
1847,38045,953000.0,101669.68000000001,68071.42857142857,7262.120000000001
1848,38047,1068000.0,269679.56,267000.0,67419.89
1849,38049,4014300.0,651089.02,64746.77419354839,10501.435806451613
1850,38051,102000.0,7284.84,51000.0,3642.42
1851,38053,206600.0,0.0,103300.0,0.0
1852,38055,1037000.0,76661.57,103700.0,7666.157000000001
1853,38057,4404900.0,642742.69,56473.07692307692,8240.290897435896
1854,38059,31384500.0,2825280.66,145298.61111111112,13080.003055555557
1855,38061,366700.0,2913.8900000000003,91675.0,728.4725000000001
1856,38063,2625500.0,1017479.31,50490.38461538462,19566.909807692307
1857,38065,415500.0,67712.11,51937.5,8464.01375
1858,38067,38375500.0,4009057.32,61696.94533762058,6445.429774919614
1859,38069,185000.0,55785.67,15416.666666666666,4648.805833333333
1860,38071,122220700.0,37558922.3,109223.14566577302,33564.72055406613
1861,38073,8613900.0,720330.17,59406.206896551725,4967.794275862069
1862,38075,635600.0,123517.35,19260.60606060606,3742.9500000000003
1863,38077,26926900.0,2293139.39,120748.43049327354,10283.136278026906
1864,38079,131000.0,58523.6,32750.0,14630.9
1865,38081,877000.0,89159.32999999999,125285.71428571429,12737.047142857142
1866,38083,139900.0,139900.0,27980.0,27980.0
1867,38085,12100.0,373.85,6050.0,186.925
1868,38089,3575300.0,83137.08,123286.20689655172,2866.7958620689656
1869,38091,635200.0,134975.52,79400.0,16871.94
1870,38093,17238600.0,754083.23,135737.00787401575,5937.663228346457
1871,38095,1101500.0,374072.0,42365.38461538462,14387.384615384615
1872,38097,10044500.0,1425172.67,81662.60162601626,11586.769674796747
1873,38099,19807300.0,3029100.16,25361.45966709347,3878.4893213828427
1874,38101,170557400.0,69415375.33,153655.31531531533,62536.37417117117
1875,38103,320000.0,80850.0,160000.0,40425.0
1876,38105,1462200.0,239125.8,73110.0,11956.289999999999
1877,39001,5813200.0,1400724.02,37504.51612903226,9036.929161290323
1878,39003,29268400.0,4094305.5100000002,114329.6875,15993.380898437501
1879,39005,4537400.0,748230.89,78231.03448275862,12900.532586206897
1880,39007,10826400.0,1925340.19,75183.33333333333,13370.417986111112
1881,39009,24852200.0,4795108.45,60615.12195121951,11695.386463414634
1882,39011,15725800.0,2334930.85,119134.84848484848,17688.870075757575
1883,39013,34439600.0,7258556.83,53811.875,11341.495046875
1884,39015,8286000.0,1673483.82,56367.34693877551,11384.243673469387
1885,39017,49771700.0,4224741.51,108435.07625272332,9204.229869281045
1886,39019,3455500.0,613661.3400000001,107984.375,19176.916875000003
1887,39021,3814800.0,252287.96,103102.7027027027,6818.593513513513
1888,39023,20430600.0,4496820.99,157158.46153846153,34590.930692307695
1889,39025,42586700.0,9680144.65,70043.91447368421,15921.290542763158
1890,39027,1242100.0,68344.68000000001,124210.0,6834.468000000001
1891,39029,8393400.0,860411.58,74277.87610619469,7614.261769911504
1892,39031,3565700.0,218872.86,58454.098360655735,3588.079672131147
1893,39033,13399700.0,3110341.33,80721.0843373494,18736.99596385542
1894,39035,274562600.0,33560971.01,152789.4268224819,18676.110745687256
1895,39037,4340100.0,237584.21,124002.85714285714,6788.120285714285
1896,39039,15642200.0,2446174.57,47400.606060606064,7412.650212121212
1897,39041,14324000.0,1027112.62,143240.0,10271.1262
1898,39043,92284200.0,8211601.18,79968.97746967072,7115.772253032928
1899,39045,32563700.0,2751391.09,110385.42372881356,9326.749457627118
1900,39047,1893600.0,27095.78,90171.42857142857,1290.2752380952381
1901,39049,134418000.0,8576503.97,97758.54545454546,6237.457432727273
1902,39051,4406000.0,152057.48,129588.23529411765,4472.278823529412
1903,39053,9966500.0,1590717.15,58283.62573099415,9302.43947368421
1904,39055,10838100.0,1485553.85,146460.8108108108,20075.052027027028
1905,39057,15636900.0,1294186.73,104246.0,8627.911533333334
1906,39059,30294900.0,8295523.1,81878.1081081081,22420.3327027027
1907,39061,215306800.0,28943911.41,117205.6614044638,15756.075890038106
1908,39063,201612500.0,37684947.97,98203.84802727716,18356.03895275207
1909,39065,1330700.0,293274.18,78276.4705882353,17251.422352941176
1910,39067,3324200.0,526466.51,36132.608695652176,5722.462065217392
1911,39069,9013600.0,1346213.6300000001,54960.9756097561,8208.619695121952
1912,39071,40000.0,11992.37,20000.0,5996.185
1913,39073,12062600.0,1963515.66,78328.57142857143,12750.101688311688
1914,39075,5713300.0,652040.37,48010.924369747896,5479.330840336134
1915,39077,8690500.0,789935.9199999999,122401.40845070423,11125.858028169014
1916,39079,13613400.0,2758241.0100000002,72028.57142857143,14593.86777777778
1917,39081,22688800.0,3853959.25,57440.0,9756.858860759494
1918,39083,8621800.0,277777.0,126791.17647058824,4084.955882352941
1919,39085,90921700.0,12039541.84,101136.48498331479,13392.148876529476
1920,39087,35862600.0,4663355.58,75183.64779874214,9776.42679245283
1921,39089,35942000.0,5258657.14,87026.63438256658,12732.826004842615
1922,39091,6486600.0,1322950.52,56900.0,11604.829122807017
1923,39093,74654100.0,6383573.77,144119.88416988417,12323.501486486486
1924,39095,91533500.0,7553840.24,76024.50166112957,6273.953687707642
1925,39097,2161100.0,149443.66999999998,98231.81818181818,6792.89409090909
1926,39099,24185400.0,2847069.56,83111.34020618557,9783.744192439863
1927,39101,20496600.0,3194576.47,85048.13278008299,13255.504024896267
1928,39103,35316200.0,4348606.03,118909.76430976432,14641.771144781145
1929,39105,12669300.0,2372117.52,46923.333333333336,8785.620444444445
1930,39107,11777400.0,1333504.02,123972.63157894737,14036.884421052631
1931,39109,19816900.0,2101780.7,134808.84353741497,14297.827891156463
1932,39111,5393100.0,1167538.04,49936.11111111111,10810.537407407408
1933,39113,32548800.0,1928062.8599999999,101398.1308411215,6006.426355140186
1934,39115,9431600.0,1794163.12,52986.51685393258,10079.568089887642
1935,39117,1032300.0,64084.69,114700.0,7120.521111111111
1936,39119,13999200.0,2198506.67,83827.54491017964,13164.710598802394
1937,39121,11581000.0,2577438.51,69765.06024096385,15526.738012048192
1938,39123,86303200.0,9154249.14,61121.24645892351,6483.179277620397
1939,39125,2271800.0,253103.32,63105.555555555555,7030.647777777778
1940,39127,8044100.0,1679608.67,71186.72566371682,14863.793539823007
1941,39129,4291300.0,586670.26,64049.253731343284,8756.272537313433
1942,39131,6448300.0,1506678.75,64483.0,15066.7875
1943,39133,10277500.0,837937.15,119505.81395348837,9743.455232558139
1944,39135,3617600.0,371766.34,75366.66666666667,7745.132083333334
