,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,param_clf__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,364.78274483680724,4.541781854255467,25.941442203521728,0.8688904391382672,0.7,250,30,0.1,0.6,0.7999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 250, 'clf__max_depth': 30, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.7999999999999999}",0.7282696352837715,0.729035543198246,0.726298356924918,0.7322069076055463,0.7298206685659561,0.7291262223156876,0.001934511006097573,6
48,964.0464959621429,35.79736522366598,51.80805101394653,0.43763624691238356,0.8999999999999999,500,40,0.2,0.7999999999999999,0.7999999999999999,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 500, 'clf__max_depth': 40, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.7999999999999999}",0.7250274131546863,0.7267662807716687,0.7272715252562263,0.7305156805450189,0.7281482146409365,0.7275458228737073,0.0018004578869687431,23
49,666.0616884231567,71.9779139639445,49.717224788665774,2.393113174537123,0.6,500,40,0.1,0.6,0.7,"{'clf__subsample': 0.6, 'clf__n_estimators': 500, 'clf__max_depth': 40, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.7}",0.7247096868358247,0.7268471260845274,0.7258946872346624,0.7305475361617306,0.7288452244667842,0.7273688521567058,0.002088072207435244,25
50,257.07523584365845,4.229479728826343,20.38307194709778,0.7457221569283854,0.6,250,90,0.2,0.5,0.6,"{'clf__subsample': 0.6, 'clf__n_estimators': 250, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.6}",0.721697783702234,0.7257014067159765,0.7231216200289553,0.7279957392996456,0.7261809764213363,0.7249395052336295,0.0022483672453348018,53
51,42.08315181732178,1.3177702871298405,1.00071439743042,0.05705849166989018,0.6,250,,0.01,0.4,0.7999999999999999,"{'clf__subsample': 0.6, 'clf__n_estimators': 250, 'clf__max_depth': None, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.7999999999999999}",0.6717155932954597,0.6692584567134656,0.671888229771322,0.6690524436605697,0.6702135357480539,0.6704256518377741,0.0011913120135066256,100
52,29.207522916793824,0.3655313338157855,0.7285943984985351,0.017059718602103324,0.7,100,10,0.1,0.8999999999999999,0.4,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 10, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.4}",0.7115768379023664,0.7107105357713429,0.7094875640574283,0.7154125788638354,0.7126687475971938,0.7119712528384332,0.0020121085645433577,90
53,357.13095750808714,1.7347367603659707,41.86106276512146,0.10754699217962282,0.5,500,60,0.2,0.6,0.4,"{'clf__subsample': 0.5, 'clf__n_estimators': 500, 'clf__max_depth': 60, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.4}",0.7233707106409105,0.7236540566022913,0.722334544460838,0.7245091736733106,0.7250094787881928,0.7237755928331085,0.0009290787324494694,61
54,292.5046446323395,13.499270007970658,44.517938184738156,2.1075969731088957,0.7999999999999999,500,30,0.2,0.4,0.5,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 500, 'clf__max_depth': 30, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.5}",0.7268394804573427,0.7272203536550559,0.7261441649456711,0.7301551861027564,0.7274912392887142,0.727570084889908,0.001369547908646188,21
55,185.58797960281373,4.991404377396117,8.444103574752807,0.8224251815413658,0.7,100,80,0.1,0.6,0.8999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 80, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.8999999999999999}",0.7250683594751992,0.726001524571622,0.7263382439206076,0.7312408745699989,0.7302122462643778,0.727772249760361,0.002469323961181399,18
56,95.51741890907287,2.792120433017155,6.985051488876342,0.5446673098104825,0.6,100,90,0.2,0.5,0.4,"{'clf__subsample': 0.6, 'clf__n_estimators': 100, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.4}",0.723440276786299,0.7257095958003721,0.7219828979978753,0.7277239899283483,0.7290251924316004,0.725576390588899,0.0026076936890972293,50
57,834.5138041496277,5.115988512993466,70.21715421676636,2.290853338223774,0.7999999999999999,500,70,0.1,0.5,0.7,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 500, 'clf__max_depth': 70, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.7}",0.7285357022250115,0.7273182384581597,0.7275943871534838,0.7291910180285889,0.7304402117998948,0.7286159115330277,0.0011307271947963873,9
58,76.80849275588989,4.548384958752277,3.2335978507995606,0.16089026337633658,0.5,250,10,0.01,0.4,0.7,"{'clf__subsample': 0.5, 'clf__n_estimators': 250, 'clf__max_depth': 10, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.7}",0.6852470991797311,0.6808528367848183,0.6838114942565838,0.6822429617130684,0.6823493838694434,0.682900755160729,0.0015010295234443108,98
59,637.9867941856385,22.630717246181174,33.729392290115356,3.6074406068912666,0.7,250,50,0.1,0.7999999999999999,0.7,"{'clf__subsample': 0.7, 'clf__n_estimators': 250, 'clf__max_depth': 50, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.7}",0.7237217719180628,0.7271004051646432,0.7265096113564439,0.7305492392487398,0.7286086029169107,0.72729792612096,0.0022688430662941386,27
60,705.7852150440216,6.824428687280618,27.883040809631346,2.736124890411272,0.7,250,90,0.2,0.7,0.8999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 250, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.7, 'clf__colsample_bylevel': 0.8999999999999999}",0.7258691217829533,0.7261700906057169,0.7252777873994599,0.7292731337390201,0.7277748843379604,0.7268730035730222,0.0014574356696836763,33
61,297.01148381233213,15.422745784395204,26.81407403945923,2.436969302587316,0.8999999999999999,250,30,0.1,0.5,0.6,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': 30, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.6}",0.7290311718526034,0.727291378234189,0.7280848873571778,0.732652125150173,0.7294298963534854,0.7292978917895256,0.0018350434636805074,5
62,178.13482494354247,2.2956831296582942,8.061895847320557,0.17206034970596226,0.7,100,70,0.01,0.7999999999999999,0.6,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 70, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.6}",0.7173310008895161,0.715303437132599,0.7190468138521022,0.7218722960352932,0.7202678608315296,0.7187642817482081,0.002281756636082883,83
