year,month,propertyState,num_policies_bought,num_policies_term,num_policies_net
2012,6,WA,1675,1748,-73
2012,6,WI,702,670,32
2012,6,WV,844,847,-3
2012,6,WY,197,396,-199
2012,7,AK,141,137,4
2012,7,AL,4815,4830,-15
2012,7,AR,852,841,11
2012,7,AZ,1806,1954,-148
2012,7,CA,9603,9618,-15
2012,7,CO,1258,1183,75
2012,7,CT,2049,2010,39
2012,7,DC,117,99,18
2012,7,DE,1614,1600,14
2012,7,FL,183366,182703,663
2012,7,GA,9137,9122,15
2012,7,GU,3,2,1
2012,7,HI,3163,2976,187
2012,7,IA,1284,2417,-1133
2012,7,ID,276,293,-17
2012,7,IL,2117,2184,-67
2012,7,IN,1638,1687,-49
2012,7,KS,869,1031,-162
2012,7,KY,1108,1125,-17
2012,7,LA,52808,54219,-1411
2012,7,MA,3366,3108,258
2012,7,MD,4956,4838,118
2012,7,ME,493,488,5
2012,7,MI,1003,936,67
2012,7,MN,615,512,103
2012,7,MO,1385,1669,-284
2012,7,MS,6543,6569,-26
2012,7,MT,431,532,-101
2012,7,NC,13247,13286,-39
2012,7,ND,552,702,-150
2012,7,NE,756,1203,-447
2012,7,NH,550,542,8
2012,7,NJ,13292,12931,361
2012,7,NM,756,713,43
2012,7,NV,559,571,-12
2012,7,NY,11432,11327,105
2012,7,OH,1868,1862,6
2012,7,OK,1064,1054,10
2012,7,OR,1439,1460,-21
2012,7,PA,3686,3593,93
2012,7,PR,751,974,-223
2012,7,RI,1137,1146,-9
2012,7,SC,17654,17672,-18
2012,7,SD,359,669,-310
2012,7,TN,2143,2158,-15
2012,7,TX,104912,108513,-3601
2012,7,UT,240,262,-22
2012,7,VA,11628,11589,39
2012,7,VI,40,46,-6
2012,7,VT,195,159,36
2012,7,WA,1692,1737,-45
2012,7,WI,868,870,-2
2012,7,WV,910,954,-44
2012,7,WY,161,198,-37
2012,8,AK,162,179,-17
2012,8,AL,3999,3932,67
2012,8,AR,875,859,16
2012,8,AZ,2081,2249,-168
2012,8,CA,9259,9119,140
2012,8,CO,2205,1120,1085
2012,8,CT,2472,2442,30
2012,8,DC,439,416,23
2012,8,DE,1876,1671,205
2012,8,FL,163307,160069,3238
2012,8,GA,8775,8977,-202
2012,8,GU,8,7,1
2012,8,HI,6848,6794,54
2012,8,IA,838,928,-90
2012,8,ID,280,268,12
2012,8,IL,2201,2348,-147
2012,8,IN,1442,1456,-14
2012,8,KS,704,679,25
2012,8,KY,1103,1054,49
2012,8,LA,43959,43953,6
2012,8,MA,3842,3492,350
2012,8,MD,4321,4155,166
2012,8,ME,543,529,14
2012,8,MI,918,813,105
2012,8,MN,575,493,82
2012,8,MO,1410,1414,-4
2012,8,MS,5774,5612,162
2012,8,MT,269,274,-5
2012,8,NC,13204,13152,52
2012,8,ND,648,663,-15
2012,8,NE,493,513,-20
2012,8,NH,366,365,1
2012,8,NJ,13653,13385,268
2012,8,NM,783,747,36
2012,8,NV,719,716,3
2012,8,NY,12409,11946,463
2012,8,OH,1926,1921,5
2012,8,OK,1129,1143,-14
2012,8,OR,1466,1630,-164
2012,8,PA,4404,4351,53
2012,8,PR,10836,11025,-189
2012,8,RI,1380,1417,-37
2012,8,SC,17264,17149,115
2012,8,SD,412,446,-34
2012,8,TN,2195,2199,-4
2012,8,TX,77262,78515,-1253
2012,8,UT,236,206,30
2012,8,VA,12017,12018,-1
2012,8,VI,96,98,-2
2012,8,VT,178,176,2
2012,8,WA,1654,1788,-134
2012,8,WI,841,816,25
2012,8,WV,941,949,-8
2012,8,WY,158,150,8
2012,9,AK,164,163,1
2012,9,AL,3875,3704,171
2012,9,AR,886,797,89
2012,9,AZ,2094,1667,427
2012,9,CA,10346,10274,72
2012,9,CO,1354,1121,233
2012,9,CT,2508,2470,38
2012,9,DC,454,444,10
2012,9,DE,2013,2012,1
2012,9,FL,144362,142651,1711
2012,9,GA,7739,7777,-38
2012,9,GU,7,9,-2
2012,9,HI,4980,4779,201
2012,9,IA,937,939,-2
2012,9,ID,252,259,-7
2012,9,IL,1988,2134,-146
2012,9,IN,1314,1308,6
2012,9,KS,642,635,7
2012,9,KY,1253,1264,-11
2012,9,LA,35923,35792,131
2012,9,MA,4089,3856,233
2012,9,MD,4678,4406,272
2012,9,ME,541,545,-4
2012,9,MI,843,831,12
2012,9,MN,560,544,16
2012,9,MO,1172,1155,17
2012,9,MS,5318,5247,71
2012,9,MT,214,222,-8
2012,9,NC,11621,11627,-6
2012,9,ND,1062,1211,-149
2012,9,NE,387,396,-9
2012,9,NH,615,613,2
2012,9,NJ,14628,14453,175
2012,9,NM,698,702,-4
2012,9,NV,609,603,6
2012,9,NY,15083,14688,395
2012,9,OH,1997,2026,-29
2012,9,OK,985,956,29
2012,9,OR,2217,2439,-222
2012,9,PA,4127,4031,96
2012,9,PR,978,1058,-80
2012,9,RI,1393,1394,-1
2012,9,SC,15437,15191,246
2012,9,SD,315,327,-12
2012,9,TN,2044,2131,-87
2012,9,TX,57206,58177,-971
2012,9,UT,281,240,41
2012,9,VA,11348,11362,-14
2012,9,VI,65,68,-3
2012,9,VT,214,167,47
2012,9,WA,2074,2349,-275
2012,9,WI,827,800,27
2012,9,WV,913,951,-38
2012,9,WY,103,101,2
2012,10,AK,171,154,17
2012,10,AL,3330,3311,19
2012,10,AR,835,804,31
2012,10,AZ,1788,1681,107
2012,10,CA,15535,15909,-374
2012,10,CO,1052,877,175
2012,10,CT,2581,2539,42
2012,10,DC,171,215,-44
2012,10,DE,1980,1949,31
2012,10,FL,138646,140292,-1646
2012,10,GA,8030,8079,-49
2012,10,GU,3,3,0
2012,10,HI,3698,3689,9
2012,10,IA,730,745,-15
2012,10,ID,297,304,-7
2012,10,IL,2099,2117,-18
2012,10,IN,1313,1347,-34
2012,10,KS,602,608,-6
2012,10,KY,1058,1074,-16
2012,10,LA,30690,30181,509
2012,10,MA,4301,3873,428
2012,10,MD,5079,4831,248
2012,10,ME,699,706,-7
2012,10,MI,834,847,-13
2012,10,MN,564,568,-4
2012,10,MO,1165,1120,45
2012,10,MS,4275,4162,113
2012,10,MT,195,189,6
2012,10,NC,9868,9918,-50
2012,10,ND,979,1235,-256
2012,10,NE,379,374,5
2012,10,NH,467,475,-8
2012,10,NJ,15300,15177,123
2012,10,NM,580,568,12
2012,10,NV,1072,646,426
2012,10,NY,15307,14954,353
2012,10,OH,2059,2072,-13
2012,10,OK,1083,1073,10
2012,10,OR,2072,2097,-25
2012,10,PA,5544,5255,289
2012,10,PR,1395,1377,18
2012,10,RI,1049,1043,6
2012,10,SC,14006,13985,21
2012,10,SD,251,263,-12
2012,10,TN,2029,2056,-27
2012,10,TX,48290,50267,-1977
2012,10,UT,306,245,61
2012,10,VA,10347,10182,165
2012,10,VI,54,48,6
2012,10,VT,310,311,-1
2012,10,WA,3288,3923,-635
2012,10,WI,688,699,-11
2012,10,WV,906,928,-22
2012,10,WY,103,106,-3
2012,11,AK,134,109,25
2012,11,AL,2720,2689,31
2012,11,AR,721,677,44
2012,11,AZ,1376,1280,96
2012,11,CA,17757,18553,-796
2012,11,CO,1162,1047,115
2012,11,CT,2283,2175,108
2012,11,DC,155,107,48
2012,11,DE,1442,1349,93
2012,11,FL,104564,105098,-534
2012,11,GA,5881,5816,65
2012,11,GU,2,1,1
2012,11,HI,3713,4115,-402
2012,11,IA,534,541,-7
2012,11,ID,271,245,26
2012,11,IL,1738,1744,-6
2012,11,IN,1163,1200,-37
2012,11,KS,490,501,-11
2012,11,KY,1043,968,75
2012,11,LA,24045,23868,177
2012,11,MA,3101,2708,393
2012,11,MD,4114,3585,529
2012,11,ME,559,536,23
2012,11,MI,754,688,66
2012,11,MN,466,430,36
2012,11,MO,1101,1103,-2
2012,11,MS,3939,3907,32
2012,11,MT,164,150,14
2012,11,NC,7871,7829,42
2012,11,ND,510,541,-31
2012,11,NE,317,309,8
2012,11,NH,515,489,26
2012,11,NJ,13358,12889,469
2012,11,NM,462,459,3
2012,11,NV,711,634,77
2012,11,NY,11551,10717,834
2012,11,OH,1750,1938,-188
2012,11,OK,858,800,58
2012,11,OR,2381,2370,11
2012,11,PA,4082,3847,235
2012,11,PR,1453,1522,-69
2012,11,RI,802,781,21
2012,11,SC,10307,10097,210
2012,11,SD,214,205,9
2012,11,TN,1659,1500,159
2012,11,TX,35354,35913,-559
2012,11,UT,255,220,35
2012,11,VA,7236,6877,359
2012,11,VI,31,42,-11
2012,11,VT,267,243,24
2012,11,WA,3762,4147,-385
2012,11,WI,603,584,19
2012,11,WV,799,842,-43
2012,11,WY,85,95,-10
2012,12,AK,123,113,10
2012,12,AL,3823,3721,102
2012,12,AR,661,650,11
2012,12,AZ,1233,1084,149
2012,12,CA,19118,18017,1101
2012,12,CO,1048,937,111
2012,12,CT,2368,2127,241
2012,12,DC,132,100,32
2012,12,DE,1402,1172,230
2012,12,FL,112075,111048,1027
2012,12,GA,4709,4623,86
2012,12,GU,6,7,-1
2012,12,HI,4634,4549,85
2012,12,IA,576,551,25
2012,12,ID,302,281,21
2012,12,IL,1616,1560,56
2012,12,IN,969,971,-2
2012,12,KS,492,480,12
2012,12,KY,977,919,58
2012,12,LA,22579,22431,148
2012,12,MA,3190,2616,574
2012,12,MD,4069,3505,564
2012,12,ME,514,467,47
2012,12,MI,1009,929,80
2012,12,MN,392,356,36
2012,12,MO,981,928,53
2012,12,MP,1,1,0
2012,12,MS,3651,3622,29
2012,12,MT,183,175,8
2012,12,NC,7035,6748,287
2012,12,ND,506,481,25
2012,12,NE,401,394,7
2012,12,NH,348,331,17
2012,12,NJ,12729,11393,1336
2012,12,NM,532,521,11
2012,12,NV,606,510,96
2012,12,NY,13025,9718,3307
2012,12,OH,1676,1649,27
2012,12,OK,757,735,22
2012,12,OR,2170,1995,175
2012,12,PA,3506,3237,269
2012,12,PR,782,818,-36
2012,12,RI,638,606,32
2012,12,SC,9992,9546,446
2012,12,SD,215,227,-12
2012,12,TN,1554,1468,86
2012,12,TX,29034,28871,163
2012,12,UN,1,1,0
2012,12,UT,210,194,16
2012,12,VA,6286,5842,444
2012,12,VI,100,105,-5
2012,12,VT,180,157,23
2012,12,WA,3254,3171,83
2012,12,WI,491,453,38
2012,12,WV,704,708,-4
2012,12,WY,81,81,0
2013,1,AK,107,112,-5
2013,1,AL,2254,2250,4
2013,1,AR,598,594,4
2013,1,AZ,1248,1168,80
2013,1,CA,16194,16005,189
2013,1,CO,809,837,-28
2013,1,CT,1903,1786,117
2013,1,DC,98,85,13
2013,1,DE,1435,1556,-121
2013,1,FL,106148,106177,-29
2013,1,GA,4099,4047,52
2013,1,GU,6,5,1
2013,1,HI,3303,3279,24
2013,1,IA,644,596,48
2013,1,ID,261,252,9
2013,1,IL,1715,1752,-37
2013,1,IN,867,850,17
2013,1,KS,468,489,-21
2013,1,KY,846,799,47
2013,1,LA,21976,22078,-102
2013,1,MA,2366,2133,233
2013,1,MD,3497,3092,405
2013,1,ME,421,401,20
2013,1,MI,649,615,34
2013,1,MN,347,335,12
2013,1,MO,796,812,-16
2013,1,MS,3300,3353,-53
2013,1,MT,198,174,24
2013,1,NC,6791,6653,138
2013,1,ND,358,380,-22
2013,1,NE,343,352,-9
2013,1,NH,312,312,0
2013,1,NJ,11863,10255,1608
2013,1,NM,505,510,-5
2013,1,NV,697,690,7
2013,1,NY,11485,8694,2791
2013,1,OH,1464,1446,18
2013,1,OK,612,578,34
2013,1,OR,1956,1968,-12
2013,1,PA,3725,3293,432
2013,1,PR,803,824,-21
2013,1,RI,754,740,14
2013,1,SC,8722,8740,-18
2013,1,SD,200,203,-3
2013,1,TN,1316,1270,46
2013,1,TX,24464,24702,-238
2013,1,UT,174,163,11
2013,1,VA,5583,5421,162
2013,1,VI,57,63,-6
2013,1,VT,174,166,8
2013,1,WA,2390,2331,59
2013,1,WI,592,556,36
2013,1,WV,691,700,-9
2013,1,WY,78,79,-1
2013,2,AK,115,97,18
2013,2,AL,3105,3080,25
2013,2,AR,730,742,-12
2013,2,AZ,1257,1224,33
2013,2,CA,14914,15456,-542
2013,2,CO,771,706,65
2013,2,CT,1368,1312,56
2013,2,DC,209,93,116
2013,2,DE,963,891,72
2013,2,FL,98776,99714,-938
2013,2,GA,4349,4365,-16
2013,2,GU,2,3,-1
2013,2,HI,4835,4695,140
2013,2,IA,673,705,-32
2013,2,ID,417,399,18
2013,2,IL,1921,1971,-50
2013,2,IN,1052,1073,-21
2013,2,KS,512,494,18
2013,2,KY,962,941,21
2013,2,LA,24186,23924,262
2013,2,MA,2179,1993,186
2013,2,MD,2888,2661,227
2013,2,ME,386,366,20
2013,2,MI,867,819,48
2013,2,MN,618,665,-47
2013,2,MO,915,886,29
2013,2,MS,4025,4025,0
2013,2,MT,279,278,1
2013,2,NC,6788,6685,103
2013,2,ND,905,981,-76
2013,2,NE,423,430,-7
2013,2,NH,347,332,15
2013,2,NJ,11975,10848,1127
2013,2,NM,430,457,-27
2013,2,NV,1003,1011,-8
2013,2,NY,12018,8438,3580
2013,2,OH,1829,1796,33
2013,2,OK,630,596,34
2013,2,OR,1894,1956,-62
2013,2,PA,4210,4165,45
2013,2,PR,355,438,-83
2013,2,RI,728,698,30
2013,2,SC,8330,8182,148
2013,2,SD,248,264,-16
2013,2,TN,1446,1347,99
2013,2,TX,26493,26537,-44
2013,2,UN,1,1,0
2013,2,UT,334,306,28
2013,2,VA,4921,4688,233
2013,2,VI,78,77,1
2013,2,VT,158,156,2
2013,2,WA,2239,2206,33
2013,2,WI,518,493,25
2013,2,WV,967,986,-19
2013,2,WY,93,95,-2
2013,3,AK,144,139,5
2013,3,AL,3084,3000,84
2013,3,AR,844,806,38
2013,3,AZ,1268,1222,46
2013,3,CA,12572,12506,66
2013,3,CO,1174,1042,132
2013,3,CT,2043,1958,85
2013,3,DC,118,98,20
2013,3,DE,1175,1139,36
2013,3,FL,126255,127426,-1171
2013,3,GA,5523,5342,181
2013,3,GU,4,3,1
2013,3,HI,3429,3399,30
2013,3,IA,1313,1374,-61
2013,3,ID,551,582,-31
2013,3,IL,2382,2386,-4
2013,3,IN,1281,1343,-62
2013,3,KS,598,611,-13
2013,3,KY,1137,1123,14
2013,3,LA,31463,31843,-380
2013,3,MA,2641,2483,158
2013,3,MD,4020,3774,246
2013,3,ME,554,529,25
2013,3,MI,1058,1026,32
2013,3,MN,1898,2085,-187
2013,3,MO,1214,1183,31
2013,3,MS,5330,5244,86
2013,3,MT,447,465,-18
2013,3,NC,8478,8365,113
2013,3,ND,3266,3653,-387
2013,3,NE,495,534,-39
2013,3,NH,421,423,-2
2013,3,NJ,11890,10774,1116
2013,3,NM,590,623,-33
2013,3,NV,951,918,33
2013,3,NY,13096,9892,3204
2013,3,OH,2007,2048,-41
2013,3,OK,869,863,6
2013,3,OR,1643,1676,-33
2013,3,PA,4724,4618,106
2013,3,PR,600,708,-108
2013,3,RI,657,653,4
2013,3,SC,11676,11673,3
2013,3,SD,514,579,-65
2013,3,TN,2249,2310,-61
2013,3,TX,33781,34708,-927
2013,3,UN,2,2,0
2013,3,UT,302,294,8
2013,3,VA,6749,6427,322
2013,3,VI,63,67,-4
2013,3,VT,258,230,28
2013,3,WA,2432,2467,-35
2013,3,WI,851,832,19
2013,3,WV,992,1024,-32
2013,3,WY,112,122,-10
2013,4,AK,212,261,-49
2013,4,AL,4246,4224,22
2013,4,AR,906,888,18
2013,4,AZ,1274,1190,84
2013,4,CA,10728,11259,-531
2013,4,CO,1322,1273,49
2013,4,CT,1885,1694,191
2013,4,DC,94,93,1
2013,4,DE,1366,1300,66
2013,4,FL,149770,151545,-1775
2013,4,GA,5772,5714,58
2013,4,GU,3,4,-1
2013,4,HI,3895,3976,-81
2013,4,IA,1335,1342,-7
2013,4,ID,481,508,-27
2013,4,IL,2852,2799,53
2013,4,IN,1526,1522,4
2013,4,KS,771,796,-25
2013,4,KY,1146,1118,28
2013,4,LA,37794,38645,-851
2013,4,MA,2396,2320,76
2013,4,MD,3571,3472,99
2013,4,ME,623,629,-6
2013,4,MI,986,1301,-315
2013,4,MN,1743,1478,265
2013,4,MO,1709,1704,5
2013,4,MS,5981,6101,-120
2013,4,MT,518,570,-52
2013,4,NC,8921,8855,66
2013,4,ND,2332,1788,544
2013,4,NE,530,539,-9
2013,4,NH,474,485,-11
2013,4,NJ,12359,11453,906
2013,4,NM,626,594,32
2013,4,NV,640,626,14
2013,4,NY,11905,10127,1778
2013,4,OH,2123,2165,-42
2013,4,OK,997,994,3
2013,4,OR,1777,1824,-47
2013,4,PA,3794,3787,7
2013,4,PR,675,775,-100
2013,4,RI,760,772,-12
2013,4,SC,12750,12561,189
2013,4,SD,402,452,-50
2013,4,TN,2194,2209,-15
2013,4,TX,39408,40369,-961
2013,4,UT,341,348,-7
2013,4,VA,6299,6210,89
2013,4,VI,103,102,1
2013,4,VT,243,232,11
2013,4,WA,2019,2104,-85
2013,4,WI,1168,1159,9
2013,4,WV,990,1037,-47
2013,4,WY,199,220,-21
2013,5,AK,165,154,11
2013,5,AL,3772,3846,-74
2013,5,AR,950,983,-33
2013,5,AZ,1250,1249,1
2013,5,CA,10234,10561,-327
2013,5,CO,1718,1518,200
2013,5,CT,1954,1733,221
2013,5,DC,95,76,19
2013,5,DE,1449,1380,69
2013,5,FL,157584,157818,-234
2013,5,GA,6346,6216,130
2013,5,GU,5,5,0
2013,5,HI,3550,3259,291
2013,5,IA,903,821,82
2013,5,ID,695,709,-14
2013,5,IL,2824,2193,631
2013,5,IN,1301,1232,69
2013,5,KS,638,654,-16
2013,5,KY,1126,1066,60
2013,5,LA,43329,43411,-82
2013,5,MA,2396,2228,168
2013,5,MD,3557,3317,240
2013,5,ME,454,460,-6
2013,5,MI,1032,955,77
2013,5,MN,672,562,110
2013,5,MO,1323,1259,64
2013,5,MS,6838,7064,-226
2013,5,MT,427,452,-25
2013,5,NC,9893,9752,141
2013,5,ND,738,459,279
2013,5,NE,489,507,-18
2013,5,NH,385,372,13
2013,5,NJ,12848,11817,1031
2013,5,NM,585,605,-20
2013,5,NV,615,583,32
2013,5,NY,12673,9957,2716
2013,5,OH,1739,1698,41
2013,5,OK,1013,997,16
2013,5,OR,1488,1463,25
2013,5,PA,3727,3627,100
2013,5,PR,538,842,-304
2013,5,RI,725,718,7
2013,5,SC,14847,14466,381
2013,5,SD,337,337,0
2013,5,TN,1886,1858,28
2013,5,TX,50655,51858,-1203
2013,5,UN,2,2,0
2013,5,UT,422,436,-14
2013,5,VA,7163,7127,36
2013,5,VI,35,37,-2
2013,5,VT,177,162,15
2013,5,WA,1923,1886,37
2013,5,WI,831,764,67
2013,5,WV,819,842,-23
2013,5,WY,194,213,-19
2013,6,AK,147,142,5
2013,6,AL,4142,4226,-84
2013,6,AR,1118,1199,-81
2013,6,AZ,1434,1479,-45
2013,6,CA,8903,9075,-172
2013,6,CO,1598,1452,146
2013,6,CT,2226,2040,186
2013,6,DC,370,362,8
2013,6,DE,1529,1461,68
2013,6,FL,178333,177635,698
2013,6,GA,7787,7835,-48
2013,6,GU,8,8,0
2013,6,HI,3601,3740,-139
2013,6,IA,827,776,51
2013,6,ID,311,345,-34
2013,6,IL,2484,2096,388
2013,6,IN,1176,1148,28
2013,6,KS,764,788,-24
2013,6,KY,1126,1125,1
2013,6,LA,52233,52896,-663
2013,6,MA,2794,2712,82
2013,6,MD,4664,4529,135
2013,6,ME,422,406,16
2013,6,MI,918,905,13
2013,6,MN,520,498,22
2013,6,MO,1307,1280,27
2013,6,MS,7740,7940,-200
2013,6,MT,554,589,-35
2013,6,NC,12117,12032,85
2013,6,ND,726,866,-140
2013,6,NE,512,535,-23
2013,6,NH,392,378,14
2013,6,NJ,13750,13129,621
2013,6,NM,562,602,-40
2013,6,NV,538,528,10
2013,6,NY,13150,10585,2565
2013,6,OH,1677,1676,1
2013,6,OK,1069,1034,35
2013,6,OR,1303,1308,-5
2013,6,PA,3462,3347,115
2013,6,PR,506,564,-58
2013,6,RI,892,899,-7
2013,6,SC,17070,16735,335
2013,6,SD,469,498,-29
2013,6,TN,3453,3659,-206
2013,6,TX,72674,74027,-1353
2013,6,UN,1,1,0
2013,6,UT,270,264,6
2013,6,VA,9809,9724,85
2013,6,VI,202,198,4
2013,6,VT,207,177,30
2013,6,WA,1638,1684,-46
2013,6,WI,714,701,13
2013,6,WV,797,809,-12
2013,6,WY,173,201,-28
2013,7,AK,159,152,7
2013,7,AL,4747,4791,-44
2013,7,AR,854,845,9
2013,7,AZ,1934,1823,111
2013,7,CA,9643,9878,-235
2013,7,CO,1361,1313,48
2013,7,CT,2599,2419,180
2013,7,DC,136,121,15
2013,7,DE,1732,1654,78
2013,7,FL,183999,182373,1626
2013,7,GA,9744,9325,419
2013,7,GU,1,2,-1
2013,7,HI,2639,2707,-68
2013,7,IA,1269,1302,-33
2013,7,ID,276,287,-11
2013,7,IL,2632,2198,434
2013,7,IN,1614,1600,14
2013,7,KS,815,845,-30
2013,7,KY,1169,1142,27
2013,7,LA,52123,52409,-286
2013,7,MA,3291,3232,59
2013,7,MD,5454,5106,348
2013,7,ME,539,503,36
2013,7,MI,999,987,12
2013,7,MN,639,629,10
2013,7,MO,1383,1389,-6
2013,7,MS,6629,6502,127
2013,7,MT,423,430,-7
2013,7,NC,13473,13261,212
2013,7,ND,528,537,-9
2013,7,NE,619,708,-89
2013,7,NH,552,512,40
2013,7,NJ,15290,14567,723
2013,7,NM,703,721,-18
2013,7,NV,588,564,24
2013,7,NY,14581,12106,2475
2013,7,OH,1843,1819,24
2013,7,OK,1216,1081,135
2013,7,OR,1427,1528,-101
2013,7,PA,3880,3786,94
2013,7,PR,546,737,-191
2013,7,RI,1156,1133,23
2013,7,SC,18773,18249,524
2013,7,SD,398,384,14
2013,7,TN,2328,2342,-14
2013,7,TX,100433,103919,-3486
2013,7,UT,282,268,14
2013,7,VA,11974,11747,227
2013,7,VI,47,39,8
2013,7,VT,229,196,33
2013,7,WA,1676,1707,-31
2013,7,WI,863,866,-3
2013,7,WV,905,914,-9
2013,7,WY,151,156,-5
2013,8,AK,160,152,8
2013,8,AL,4182,4136,46
2013,8,AR,856,881,-25
2013,8,AZ,2171,2085,86
2013,8,CA,9118,9350,-232
2013,8,CO,2008,2197,-189
2013,8,CT,2896,2489,407
2013,8,DC,459,453,6
2013,8,DE,1909,1836,73
2013,8,FL,157345,159986,-2641
2013,8,GA,9209,8935,274
2013,8,GU,8,9,-1
2013,8,HI,7332,7259,73
2013,8,IA,815,855,-40
2013,8,ID,306,303,3
2013,8,IL,2389,2307,82
2013,8,IN,1426,1434,-8
2013,8,KS,694,698,-4
2013,8,KY,1140,1123,17
2013,8,LA,43416,44146,-730
2013,8,MA,3989,3890,99
2013,8,MD,4442,4374,68
2013,8,ME,562,562,0
2013,8,MI,973,967,6
2013,8,MN,542,577,-35
2013,8,MO,1343,1382,-39
2013,8,MS,6174,6272,-98
2013,8,MT,308,279,29
2013,8,NC,13690,13348,342
2013,8,ND,610,650,-40
2013,8,NE,455,489,-34
2013,8,NH,381,354,27
2013,8,NJ,14974,14135,839
2013,8,NM,795,772,23
2013,8,NV,802,700,102
2013,8,NY,14978,13196,1782
2013,8,OH,2033,1919,114
2013,8,OK,1142,1130,12
2013,8,OR,1409,1498,-89
2013,8,PA,4463,4400,63
2013,8,PR,10343,10893,-550
2013,8,RI,1452,1360,92
2013,8,SC,17558,17163,395
2013,8,SD,431,401,30
2013,8,TN,2329,2318,11
2013,8,TX,73223,76579,-3356
2013,8,UT,242,236,6
2013,8,VA,11174,11383,-209
2013,8,VI,81,91,-10
2013,8,VT,204,165,39
2013,8,WA,1681,1697,-16
2013,8,WI,799,826,-27
2013,8,WV,903,917,-14
2013,8,WY,151,163,-12
2013,9,AK,182,164,18
2013,9,AL,3939,3909,30
2013,9,AR,873,862,11
2013,9,AZ,1958,2059,-101
2013,9,CA,10074,10077,-3
2013,9,CO,1765,1656,109
2013,9,CT,3079,2693,386
2013,9,DC,431,446,-15
2013,9,DE,1870,1845,25
2013,9,FL,141543,143598,-2055
2013,9,GA,7985,7909,76
2013,9,GU,7,7,0
2013,9,HI,4793,4744,49
2013,9,IA,889,938,-49
2013,9,ID,264,258,6
2013,9,IL,2034,2005,29
2013,9,IN,1244,1279,-35
2013,9,KS,636,616,20
2013,9,KY,1220,1222,-2
2013,9,LA,34678,35218,-540
2013,9,MA,3985,3911,74
2013,9,MD,4654,4657,-3
2013,9,ME,606,588,18
2013,9,MI,805,829,-24
2013,9,MN,530,542,-12
2013,9,MO,1209,1187,22
2013,9,MS,4674,4787,-113
2013,9,MT,259,224,35
2013,9,NC,11642,11695,-53
2013,9,ND,946,1040,-94
2013,9,NE,381,372,9
2013,9,NH,657,665,-8
2013,9,NJ,15367,15579,-212
2013,9,NM,718,714,4
2013,9,NV,666,621,45
2013,9,NY,18402,16968,1434
2013,9,OH,1970,1962,8
2013,9,OK,1021,1006,15
2013,9,OR,1793,2181,-388
2013,9,PA,4105,4094,11
2013,9,PR,731,969,-238
2013,9,RI,1400,1386,14
2013,9,SC,15504,15394,110
2013,9,SD,311,309,2
2013,9,TN,2279,2233,46
2013,9,TX,54868,56230,-1362
2013,9,UT,276,279,-3
2013,9,VA,10282,10701,-419
2013,9,VI,74,67,7
2013,9,VT,218,202,16
2013,9,WA,1984,2010,-26
2013,9,WI,805,808,-3
2013,9,WV,965,963,2
2013,9,WY,112,101,11
2013,10,AK,193,181,12
2013,10,AL,4325,4418,-93
2013,10,AR,788,818,-30
2013,10,AZ,1818,1773,45
2013,10,CA,14853,15116,-263
2013,10,CO,2089,1125,964
2013,10,CT,2686,2551,135
2013,10,DC,158,166,-8
2013,10,DE,2083,2104,-21
2013,10,FL,130609,133967,-3358
2013,10,GA,7375,7923,-548
2013,10,GU,2,3,-1
2013,10,HI,5657,5673,-16
2013,10,IA,719,753,-34
2013,10,ID,332,295,37
2013,10,IL,1960,1886,74
2013,10,IN,1268,1290,-22
2013,10,KS,590,584,6
2013,10,KY,1048,1075,-27
2013,10,LA,28912,29743,-831
2013,10,MA,4187,4161,26
2013,10,MD,4957,5094,-137
2013,10,ME,736,716,20
2013,10,MI,783,805,-22
2013,10,MN,525,535,-10
2013,10,MO,1061,1119,-58
2013,10,MS,4062,4230,-168
2013,10,MT,234,209,25
2013,10,NC,9519,9784,-265
2013,10,ND,855,931,-76
2013,10,NE,371,377,-6
2013,10,NH,515,529,-14
2013,10,NJ,13721,13976,-255
2013,10,NM,640,588,52
2013,10,NV,1087,1071,16
2013,10,NY,15911,15266,645
2013,10,OH,1981,2041,-60
2013,10,OK,1029,1083,-54
2013,10,OR,1968,2010,-42
2013,10,PA,5170,5451,-281
2013,10,PR,1176,1396,-220
2013,10,RI,1190,1169,21
2013,10,SC,13954,14117,-163
2013,10,SD,244,239,5
2013,10,TN,1957,2031,-74
2013,10,TX,45429,47031,-1602
2013,10,UT,309,284,25
2013,10,VA,9821,10205,-384
2013,10,VI,165,53,112
2013,10,VT,285,300,-15
2013,10,WA,3152,3261,-109
2013,10,WI,668,682,-14
2013,10,WV,861,906,-45
2013,10,WY,116,103,13
2013,11,AK,164,135,29
2013,11,AL,2716,2775,-59
2013,11,AR,700,733,-33
2013,11,AZ,1331,1323,8
2013,11,CA,17088,17744,-656
2013,11,CO,1308,1171,137
2013,11,CT,2558,2416,142
2013,11,DC,135,146,-11
2013,11,DE,1372,1366,6
2013,11,FL,101296,103909,-2613
2013,11,GA,5666,5818,-152
2013,11,GU,2,2,0
2013,11,HI,5195,5225,-30
2013,11,IA,518,536,-18
2013,11,ID,269,276,-7
2013,11,IL,1871,1754,117
2013,11,IN,1096,1138,-42
2013,11,KS,480,486,-6
2013,11,KY,992,1028,-36
2013,11,LA,22903,23514,-611
2013,11,MA,3274,3157,117
